"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"07/11/1999","AQS","060379002","1","47.6","ug/m3 LC","131","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"07/17/1999","AQS","060379002","1","8.2","ug/m3 LC","46","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"07/20/1999","AQS","060379002","1","5.6","ug/m3 LC","31","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"07/26/1999","AQS","060379002","1","13","ug/m3 LC","58","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"07/29/1999","AQS","060379002","1","7.5","ug/m3 LC","42","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"08/01/1999","AQS","060379002","1","8.2","ug/m3 LC","46","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"08/04/1999","AQS","060379002","1","9.7","ug/m3 LC","52","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"08/07/1999","AQS","060379002","1","8.6","ug/m3 LC","48","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"08/10/1999","AQS","060379002","1","9.4","ug/m3 LC","52","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"08/13/1999","AQS","060379002","1","11.5","ug/m3 LC","55","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"08/16/1999","AQS","060379002","1","7.3","ug/m3 LC","41","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"08/19/1999","AQS","060379002","1","9.8","ug/m3 LC","52","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"08/22/1999","AQS","060379002","1","8.4","ug/m3 LC","47","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"08/25/1999","AQS","060379002","1","10.5","ug/m3 LC","54","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"08/28/1999","AQS","060379002","1","7.8","ug/m3 LC","43","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"08/31/1999","AQS","060379002","1","10","ug/m3 LC","53","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"09/03/1999","AQS","060379002","1","14.1","ug/m3 LC","60","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"09/06/1999","AQS","060379002","1","10","ug/m3 LC","53","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"09/09/1999","AQS","060379002","1","10.5","ug/m3 LC","54","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"09/12/1999","AQS","060379002","1","7.5","ug/m3 LC","42","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"09/15/1999","AQS","060379002","1","12.1","ug/m3 LC","57","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"09/18/1999","AQS","060379002","1","9.9","ug/m3 LC","52","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"09/21/1999","AQS","060379002","1","10.8","ug/m3 LC","54","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"09/24/1999","AQS","060379002","1","9.3","ug/m3 LC","51","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"09/27/1999","AQS","060379002","1","11.1","ug/m3 LC","55","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"09/30/1999","AQS","060379002","1","7.2","ug/m3 LC","40","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"10/03/1999","AQS","060379002","1","11.7","ug/m3 LC","56","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"10/12/1999","AQS","060379002","1","7.4","ug/m3 LC","41","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"10/15/1999","AQS","060379002","1","16.4","ug/m3 LC","65","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"10/18/1999","AQS","060379002","1","8.6","ug/m3 LC","48","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"10/21/1999","AQS","060379002","1","10.8","ug/m3 LC","54","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"10/24/1999","AQS","060379002","1","11","ug/m3 LC","55","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"10/27/1999","AQS","060379002","1","10.7","ug/m3 LC","54","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"10/30/1999","AQS","060379002","1","9.8","ug/m3 LC","52","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"11/02/1999","AQS","060379002","1","14.3","ug/m3 LC","61","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"11/05/1999","AQS","060379002","1","25.5","ug/m3 LC","82","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"11/08/1999","AQS","060379002","1","4.7","ug/m3 LC","26","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"11/11/1999","AQS","060379002","1","15","ug/m3 LC","62","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"11/14/1999","AQS","060379002","1","13.1","ug/m3 LC","58","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"11/17/1999","AQS","060379002","1","7.8","ug/m3 LC","43","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"11/20/1999","AQS","060379002","1","4.3","ug/m3 LC","24","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"11/23/1999","AQS","060379002","1","12.5","ug/m3 LC","57","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"11/26/1999","AQS","060379002","1","17.5","ug/m3 LC","67","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"11/29/1999","AQS","060379002","1","15","ug/m3 LC","62","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"12/02/1999","AQS","060379002","1","11.3","ug/m3 LC","55","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"12/11/1999","AQS","060379002","1","14.9","ug/m3 LC","62","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"12/14/1999","AQS","060379002","1","18.2","ug/m3 LC","68","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"12/17/1999","AQS","060379002","1","21.2","ug/m3 LC","74","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"12/20/1999","AQS","060379002","1","11","ug/m3 LC","55","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"12/23/1999","AQS","060379002","1","11.2","ug/m3 LC","55","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"12/26/1999","AQS","060379002","1","11.7","ug/m3 LC","56","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"12/29/1999","AQS","060379002","1","16.5","ug/m3 LC","65","Lancaster-Ponderosa St.","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.689985309","-118.132849947"
"01/03/1999","AQS","060590001","1","17","ug/m3 LC","66","Anaheim (1010 Harbor Blvd)","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.8213530008729","-117.91427"
"01/04/1999","AQS","060590001","1","30.6","ug/m3 LC","91","Anaheim (1010 Harbor Blvd)","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.8213530008729","-117.91427"
"01/06/1999","AQS","060590001","1","46","ug/m3 LC","127","Anaheim (1010 Harbor Blvd)","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.8213530008729","-117.91427"
"01/09/1999","AQS","060590001","1","16.3","ug/m3 LC","64","Anaheim (1010 Harbor Blvd)","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.8213530008729","-117.91427"
"01/10/1999","AQS","060590001","1","39.1","ug/m3 LC","110","Anaheim (1010 Harbor Blvd)","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.8213530008729","-117.91427"
"01/11/1999","AQS","060590001","1","28.7","ug/m3 LC","88","Anaheim (1010 Harbor Blvd)","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.8213530008729","-117.91427"
"01/12/1999","AQS","060590001","1","30.9","ug/m3 LC","92","Anaheim (1010 Harbor Blvd)","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.8213530008729","-117.91427"
"01/13/1999","AQS","060590001","1","66.4","ug/m3 LC","159","Anaheim (1010 Harbor Blvd)","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.8213530008729","-117.91427"
"01/14/1999","AQS","060590001","1","34.8","ug/m3 LC","99","Anaheim (1010 Harbor Blvd)","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.8213530008729","-117.91427"
"01/15/1999","AQS","060590001","1","30","ug/m3 LC","90","Anaheim (1010 Harbor Blvd)","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.8213530008729","-117.91427"
"01/16/1999","AQS","060590001","1","44.1","ug/m3 LC","122","Anaheim (1010 Harbor Blvd)","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.8213530008729","-117.91427"
"01/17/1999","AQS","060590001","1","36.7","ug/m3 LC","104","Anaheim (1010 Harbor Blvd)","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.8213530008729","-117.91427"
